Academic Year,LSS Number,LSS Name,School Number,School Name,Grade,Enrolled Count,Create Date
2019,10,Frederick,913,Green Valley Elementary,Grade 2,92,20190903
2019,10,Frederick,913,Green Valley Elementary,Grade 3,81,20190903
2019,10,Frederick,913,Green Valley Elementary,Grade 4,73,20190903
2019,10,Frederick,913,Green Valley Elementary,Grade 5,84,20190903
2019,10,Frederick,913,Green Valley Elementary,Total Enrollment,511,20190903
2019,10,Frederick,914,New Market Middle,Grade 6,197,20190903
2019,10,Frederick,914,New Market Middle,Grade 7,194,20190903
2019,10,Frederick,914,New Market Middle,Grade 8,161,20190903
2019,10,Frederick,914,New Market Middle,Total Enrollment,552,20190903
2019,10,Frederick,915,Kemptown Elementary,Kindergarten,72,20190903
2019,10,Frederick,915,Kemptown Elementary,Grade 1,48,20190903
2019,10,Frederick,915,Kemptown Elementary,Grade 2,73,20190903
2019,10,Frederick,915,Kemptown Elementary,Grade 3,62,20190903
2019,10,Frederick,915,Kemptown Elementary,Grade 4,78,20190903
2019,10,Frederick,915,Kemptown Elementary,Grade 5,71,20190903
2019,10,Frederick,915,Kemptown Elementary,Total Enrollment,404,20190903
2019,10,Frederick,916,Spring Ridge Elementary,Prekindergarten,59,20190903
2019,10,Frederick,916,Spring Ridge Elementary,Kindergarten,68,20190903
2019,10,Frederick,916,Spring Ridge Elementary,Grade 1,75,20190903
2019,10,Frederick,916,Spring Ridge Elementary,Grade 2,67,20190903
2019,10,Frederick,916,Spring Ridge Elementary,Grade 3,69,20190903
2019,10,Frederick,916,Spring Ridge Elementary,Grade 4,62,20190903
2019,10,Frederick,916,Spring Ridge Elementary,Grade 5,75,20190903
2019,10,Frederick,916,Spring Ridge Elementary,Total Enrollment,475,20190903
2019,10,Frederick,917,Deer Crossing Elementary,Kindergarten,131,20190903
2019,10,Frederick,917,Deer Crossing Elementary,Grade 1,139,20190903
2019,10,Frederick,917,Deer Crossing Elementary,Grade 2,123,20190903
2019,10,Frederick,917,Deer Crossing Elementary,Grade 3,131,20190903
2019,10,Frederick,917,Deer Crossing Elementary,Grade 4,124,20190903
2019,10,Frederick,917,Deer Crossing Elementary,Grade 5,140,20190903
2019,10,Frederick,917,Deer Crossing Elementary,Total Enrollment,788,20190903
2019,10,Frederick,918,Oakdale Middle,Grade 6,247,20190903
2019,10,Frederick,918,Oakdale Middle,Grade 7,285,20190903
2019,10,Frederick,918,Oakdale Middle,Grade 8,237,20190903
2019,10,Frederick,918,Oakdale Middle,Total Enrollment,769,20190903
2019,10,Frederick,919,Oakdale Elementary,Kindergarten,101,20190903
2019,10,Frederick,919,Oakdale Elementary,Grade 1,115,20190903
2019,10,Frederick,919,Oakdale Elementary,Grade 2,110,20190903
2019,10,Frederick,919,Oakdale Elementary,Grade 3,113,20190903
2019,10,Frederick,919,Oakdale Elementary,Grade 4,116,20190903
2019,10,Frederick,919,Oakdale Elementary,Grade 5,124,20190903
2019,10,Frederick,919,Oakdale Elementary,Total Enrollment,679,20190903
2019,10,Frederick,920,Oakdale High,Grade 9,305,20190903
2019,10,Frederick,920,Oakdale High,Grade 10,320,20190903
2019,10,Frederick,920,Oakdale High,Grade 11,301,20190903
2019,10,Frederick,920,Oakdale High,Grade 12,329,20190903
2019,10,Frederick,920,Oakdale High,Total Enrollment,1255,20190903
2019,10,Frederick,1001,Sabillasville Elementary,Kindergarten,15,20190903
2019,10,Frederick,1001,Sabillasville Elementary,Grade 1,12,20190903
2019,10,Frederick,1001,Sabillasville Elementary,Grade 2,22,20190903
2019,10,Frederick,1001,Sabillasville Elementary,Grade 3,11,20190903
2019,10,Frederick,1001,Sabillasville Elementary,Grade 4,17,20190903
2019,10,Frederick,1001,Sabillasville Elementary,Grade 5,22,20190903
2019,10,Frederick,1001,Sabillasville Elementary,Total Enrollment,99,20190903
2019,10,Frederick,1105,New Midway/Woodsboro Elementary,Prekindergarten,21,20190903
2019,10,Frederick,1105,New Midway/Woodsboro Elementary,Kindergarten,41,20190903
2019,10,Frederick,1105,New Midway/Woodsboro Elementary,Grade 1,43,20190903
2019,10,Frederick,1105,New Midway/Woodsboro Elementary,Grade 2,60,20190903
2019,10,Frederick,1105,New Midway/Woodsboro Elementary,Grade 3,43,20190903
2019,10,Frederick,1105,New Midway/Woodsboro Elementary,Grade 4,44,20190903
2019,10,Frederick,1105,New Midway/Woodsboro Elementary,Grade 5,48,20190903
2019,10,Frederick,1105,New Midway/Woodsboro Elementary,Total Enrollment,300,20190903
2019,10,Frederick,1301,Frederick Classical Charter School,Kindergarten,40,20190903
2019,10,Frederick,1301,Frederick Classical Charter School,Grade 1,42,20190903
2019,10,Frederick,1301,Frederick Classical Charter School,Grade 2,42,20190903
2019,10,Frederick,1301,Frederick Classical Charter School,Grade 3,42,20190903
2019,10,Frederick,1301,Frederick Classical Charter School,Grade 4,42,20190903
2019,10,Frederick,1301,Frederick Classical Charter School,Grade 5,44,20190903
2019,10,Frederick,1301,Frederick Classical Charter School,Grade 6,42,20190903
2019,10,Frederick,1301,Frederick Classical Charter School,Grade 7,42,20190903
2019,10,Frederick,1301,Frederick Classical Charter School,Grade 8,42,20190903
2019,10,Frederick,1301,Frederick Classical Charter School,Total Enrollment,378,20190903
2019,10,Frederick,1406,Valley Elementary,Prekindergarten,21,20190903
2019,10,Frederick,1406,Valley Elementary,Kindergarten,60,20190903
2019,10,Frederick,1406,Valley Elementary,Grade 1,74,20190903
2019,10,Frederick,1406,Valley Elementary,Grade 2,79,20190903
2019,10,Frederick,1406,Valley Elementary,Grade 3,89,20190903
2019,10,Frederick,1406,Valley Elementary,Grade 4,102,20190903
2019,10,Frederick,1406,Valley Elementary,Grade 5,69,20190903
2019,10,Frederick,1406,Valley Elementary,Total Enrollment,494,20190903
2019,10,Frederick,1503,Thurmont Elementary,Grade 3,86,20190903
2019,10,Frederick,1503,Thurmont Elementary,Grade 4,107,20190903
2019,10,Frederick,1503,Thurmont Elementary,Grade 5,106,20190903
2019,10,Frederick,1503,Thurmont Elementary,Total Enrollment,299,20190903
2019,10,Frederick,1509,Catoctin High,Grade 9,209,20190903
2019,10,Frederick,1509,Catoctin High,Grade 10,173,20190903
2019,10,Frederick,1509,Catoctin High,Grade 11,184,20190903
2019,10,Frederick,1509,Catoctin High,Grade 12,195,20190903
2019,10,Frederick,1509,Catoctin High,Total Enrollment,761,20190903
2019,10,Frederick,1510,Thurmont Middle,Grade 6,188,20190903
2019,10,Frederick,1510,Thurmont Middle,Grade 7,167,20190903
2019,10,Frederick,1510,Thurmont Middle,Grade 8,208,20190903
2019,10,Frederick,1510,Thurmont Middle,Total Enrollment,563,20190903
2019,10,Frederick,1511,Thurmont Primary,Prekindergarten,63,20190903
2019,10,Frederick,1511,Thurmont Primary,Kindergarten,94,20190903
2019,10,Frederick,1511,Thurmont Primary,Grade 1,98,20190903
2019,10,Frederick,1511,Thurmont Primary,Grade 2,115,20190903
2019,10,Frederick,1511,Thurmont Primary,Total Enrollment,370,20190903
2019,10,Frederick,1604,Myersville Elementary,Kindergarten,58,20190903
2019,10,Frederick,1604,Myersville Elementary,Grade 1,74,20190903
2019,10,Frederick,1604,Myersville Elementary,Grade 2,59,20190903
2019,10,Frederick,1604,Myersville Elementary,Grade 3,62,20190903
2019,10,Frederick,1604,Myersville Elementary,Grade 4,69,20190903
2019,10,Frederick,1604,Myersville Elementary,Grade 5,63,20190903
2019,10,Frederick,1604,Myersville Elementary,Total Enrollment,385,20190903
2019,10,Frederick,1801,Twin Ridge Elementary,Prekindergarten,29,20190903
2019,10,Frederick,1801,Twin Ridge Elementary,Kindergarten,79,20190903
2019,10,Frederick,1801,Twin Ridge Elementary,Grade 1,61,20190903
2019,10,Frederick,1801,Twin Ridge Elementary,Grade 2,74,20190903
2019,10,Frederick,1801,Twin Ridge Elementary,Grade 3,78,20190903
2019,10,Frederick,1801,Twin Ridge Elementary,Grade 4,74,20190903
2019,10,Frederick,1801,Twin Ridge Elementary,Grade 5,88,20190903
2019,10,Frederick,1801,Twin Ridge Elementary,Total Enrollment,483,20190903
2019,10,Frederick,2001,Lewistown Elementary,Prekindergarten,14,20190903
2019,10,Frederick,2001,Lewistown Elementary,Kindergarten,22,20190903
2019,10,Frederick,2001,Lewistown Elementary,Grade 1,24,20190903
2019,10,Frederick,2001,Lewistown Elementary,Grade 2,30,20190903
2019,10,Frederick,2001,Lewistown Elementary,Grade 3,33,20190903
2019,10,Frederick,2001,Lewistown Elementary,Grade 4,32,20190903
2019,10,Frederick,2001,Lewistown Elementary,Grade 5,29,20190903
2019,10,Frederick,2001,Lewistown Elementary,Total Enrollment,184,20190903
2019,10,Frederick,2103,Yellow Springs Elementary,Kindergarten,74,20190903
2019,10,Frederick,2103,Yellow Springs Elementary,Grade 1,81,20190903
2019,10,Frederick,2103,Yellow Springs Elementary,Grade 2,77,20190903
2019,10,Frederick,2103,Yellow Springs Elementary,Grade 3,73,20190903
2019,10,Frederick,2103,Yellow Springs Elementary,Grade 4,71,20190903
2019,10,Frederick,2103,Yellow Springs Elementary,Grade 5,79,20190903
2019,10,Frederick,2103,Yellow Springs Elementary,Total Enrollment,455,20190903
2019,10,Frederick,2107,Whittier Elementary,Prekindergarten,82,20190903
2019,10,Frederick,2107,Whittier Elementary,Kindergarten,100,20190903
2019,10,Frederick,2107,Whittier Elementary,Grade 1,101,20190903
2019,10,Frederick,2107,Whittier Elementary,Grade 2,102,20190903
2019,10,Frederick,2107,Whittier Elementary,Grade 3,94,20190903
2019,10,Frederick,2107,Whittier Elementary,Grade 4,96,20190903
2019,10,Frederick,2107,Whittier Elementary,Grade 5,115,20190903
2019,10,Frederick,2107,Whittier Elementary,Total Enrollment,690,20190903
2019,10,Frederick,2302,Hillcrest Elementary,Prekindergarten,163,20190903
2019,10,Frederick,2302,Hillcrest Elementary,Kindergarten,107,20190903
2019,10,Frederick,2302,Hillcrest Elementary,Grade 1,106,20190903
2019,10,Frederick,2302,Hillcrest Elementary,Grade 2,81,20190903
2019,10,Frederick,2302,Hillcrest Elementary,Grade 3,82,20190903
2019,10,Frederick,2302,Hillcrest Elementary,Grade 4,90,20190903
2019,10,Frederick,2302,Hillcrest Elementary,Grade 5,103,20190903
2019,10,Frederick,2302,Hillcrest Elementary,Total Enrollment,732,20190903
2019,10,Frederick,2305,Ballenger Creek Middle,Grade 6,275,20190903
2019,10,Frederick,2305,Ballenger Creek Middle,Grade 7,274,20190903
2019,10,Frederick,2305,Ballenger Creek Middle,Grade 8,291,20190903
2019,10,Frederick,2305,Ballenger Creek Middle,Total Enrollment,840,20190903
2019,10,Frederick,2306,Orchard Grove Elementary,Prekindergarten,60,20190903
2019,10,Frederick,2306,Orchard Grove Elementary,Kindergarten,96,20190903
2019,10,Frederick,2306,Orchard Grove Elementary,Grade 1,87,20190903
2019,10,Frederick,2306,Orchard Grove Elementary,Grade 2,90,20190903
2019,10,Frederick,2306,Orchard Grove Elementary,Grade 3,88,20190903
2019,10,Frederick,2306,Orchard Grove Elementary,Grade 4,89,20190903
2019,10,Frederick,2306,Orchard Grove Elementary,Grade 5,92,20190903
2019,10,Frederick,2306,Orchard Grove Elementary,Total Enrollment,602,20190903
2019,10,Frederick,2307,Tuscarora High,Grade 9,428,20190903
2019,10,Frederick,2307,Tuscarora High,Grade 10,402,20190903
2019,10,Frederick,2307,Tuscarora High,Grade 11,365,20190903
2019,10,Frederick,2307,Tuscarora High,Grade 12,385,20190903
2019,10,Frederick,2307,Tuscarora High,Total Enrollment,1580,20190903
2019,10,Frederick,2308,Butterfly Ridge Elementary,Prekindergarten,69,20190903
2019,10,Frederick,2308,Butterfly Ridge Elementary,Kindergarten,90,20190903
2019,10,Frederick,2308,Butterfly Ridge Elementary,Grade 1,84,20190903
2019,10,Frederick,2308,Butterfly Ridge Elementary,Grade 2,101,20190903
2019,10,Frederick,2308,Butterfly Ridge Elementary,Grade 3,85,20190903
2019,10,Frederick,2308,Butterfly Ridge Elementary,Grade 4,93,20190903
2019,10,Frederick,2308,Butterfly Ridge Elementary,Grade 5,105,20190903
2019,10,Frederick,2308,Butterfly Ridge Elementary,Total Enrollment,627,20190903
2019,10,Frederick,2403,Waverley Elementary,Prekindergarten,82,20190903
2019,10,Frederick,2403,Waverley Elementary,Kindergarten,69,20190903
2019,10,Frederick,2403,Waverley Elementary,Grade 1,71,20190903
2019,10,Frederick,2403,Waverley Elementary,Grade 2,75,20190903
2019,10,Frederick,2403,Waverley Elementary,Grade 3,74,20190903
2019,10,Frederick,2403,Waverley Elementary,Grade 4,74,20190903
2019,10,Frederick,2403,Waverley Elementary,Grade 5,72,20190903
2019,10,Frederick,2403,Waverley Elementary,Total Enrollment,517,20190903
2019,10,Frederick,2404,Rock Creek School,Prekindergarten,*,20190903
2019,10,Frederick,2404,Rock Creek School,Kindergarten,*,20190903
2019,10,Frederick,2404,Rock Creek School,Grade 1,*,20190903
2019,10,Frederick,2404,Rock Creek School,Grade 2,*,20190903
2019,10,Frederick,2404,Rock Creek School,Grade 3,*,20190903
2019,10,Frederick,2404,Rock Creek School,Grade 4,*,20190903
2019,10,Frederick,2404,Rock Creek School,Grade 5,*,20190903
2019,10,Frederick,2404,Rock Creek School,Grade 6,*,20190903
2019,10,Frederick,2404,Rock Creek School,Grade 7,*,20190903
2019,10,Frederick,2404,Rock Creek School,Grade 8,*,20190903
2019,10,Frederick,2404,Rock Creek School,Grade 9,*,20190903
2019,10,Frederick,2404,Rock Creek School,Grade 10,*,20190903
2019,10,Frederick,2404,Rock Creek School,Grade 11,*,20190903
2019,10,Frederick,2404,Rock Creek School,Grade 12,20,20190903
2019,10,Frederick,2404,Rock Creek School,Total Enrollment,75,20190903
2019,10,Frederick,2503,Brunswick High,Grade 9,207,20190903
2019,10,Frederick,2503,Brunswick High,Grade 10,191,20190903
2019,10,Frederick,2503,Brunswick High,Grade 11,173,20190903
2019,10,Frederick,2503,Brunswick High,Grade 12,172,20190903
2019,10,Frederick,2503,Brunswick High,Total Enrollment,743,20190903
2019,10,Frederick,2504,Brunswick Elementary,Prekindergarten,64,20190903
2019,10,Frederick,2504,Brunswick Elementary,Kindergarten,111,20190903
2019,10,Frederick,2504,Brunswick Elementary,Grade 1,117,20190903
2019,10,Frederick,2504,Brunswick Elementary,Grade 2,119,20190903
2019,10,Frederick,2504,Brunswick Elementary,Grade 3,103,20190903
2019,10,Frederick,2504,Brunswick Elementary,Grade 4,107,20190903
2019,10,Frederick,2504,Brunswick Elementary,Grade 5,106,20190903
2019,10,Frederick,2504,Brunswick Elementary,Total Enrollment,727,20190903
2019,10,Frederick,2525,Brunswick Middle,Grade 6,218,20190903
2019,10,Frederick,2525,Brunswick Middle,Grade 7,181,20190903
2019,10,Frederick,2525,Brunswick Middle,Grade 8,207,20190903
2019,10,Frederick,2525,Brunswick Middle,Total Enrollment,606,20190903
2019,10,Frederick,2606,Walkersville Middle,Grade 6,301,20190903
2019,10,Frederick,2606,Walkersville Middle,Grade 7,304,20190903
2019,10,Frederick,2606,Walkersville Middle,Grade 8,286,20190903
2019,10,Frederick,2606,Walkersville Middle,Total Enrollment,891,20190903
2019,10,Frederick,2607,Walkersville Elementary,Prekindergarten,30,20190903
2019,10,Frederick,2607,Walkersville Elementary,Kindergarten,102,20190903
2019,10,Frederick,2607,Walkersville Elementary,Grade 1,101,20190903
2019,10,Frederick,2607,Walkersville Elementary,Grade 2,102,20190903
2019,10,Frederick,2607,Walkersville Elementary,Grade 3,127,20190903
2019,10,Frederick,2607,Walkersville Elementary,Grade 4,110,20190903
2019,10,Frederick,2607,Walkersville Elementary,Grade 5,119,20190903
2019,10,Frederick,2607,Walkersville Elementary,Total Enrollment,691,20190903
2019,10,Frederick,2610,Walkersville High,Grade 9,336,20190903
2019,10,Frederick,2610,Walkersville High,Grade 10,278,20190903
2019,10,Frederick,2610,Walkersville High,Grade 11,280,20190903
2019,10,Frederick,2610,Walkersville High,Grade 12,258,20190903
2019,10,Frederick,2610,Walkersville High,Total Enrollment,1152,20190903
2019,10,Frederick,2611,Glade Elementary,Prekindergarten,39,20190903
2019,10,Frederick,2611,Glade Elementary,Kindergarten,86,20190903
2019,10,Frederick,2611,Glade Elementary,Grade 1,95,20190903
2019,10,Frederick,2611,Glade Elementary,Grade 2,89,20190903
2019,10,Frederick,2611,Glade Elementary,Grade 3,109,20190903
2019,10,Frederick,2611,Glade Elementary,Grade 4,100,20190903
2019,10,Frederick,2611,Glade Elementary,Grade 5,98,20190903
2019,10,Frederick,2611,Glade Elementary,Total Enrollment,616,20190903
2019,10,Frederick,A,All Frederick Schools,Prekindergarten,1259,20190903
2019,10,Frederick,A,All Frederick Schools,Kindergarten,2958,20190903
2019,10,Frederick,A,All Frederick Schools,Elementary,15595,20190903
2019,10,Frederick,A,All Frederick Schools,Middle School,9976,20190903
2019,10,Frederick,A,All Frederick Schools,High School,12925,20190903
2019,10,Frederick,A,All Frederick Schools,Total Enrollment,42713,20190903
2019,11,Garrett,202,Friendsville Elementary,Prekindergarten,21,20190903
2019,11,Garrett,202,Friendsville Elementary,Kindergarten,14,20190903
2019,11,Garrett,202,Friendsville Elementary,Grade 1,26,20190903
2019,11,Garrett,202,Friendsville Elementary,Grade 2,22,20190903
2019,11,Garrett,202,Friendsville Elementary,Grade 3,18,20190903
2019,11,Garrett,202,Friendsville Elementary,Grade 4,22,20190903
2019,11,Garrett,202,Friendsville Elementary,Grade 5,24,20190903
2019,11,Garrett,202,Friendsville Elementary,Total Enrollment,147,20190903
2019,11,Garrett,301,Grantsville Elementary,Prekindergarten,20,20190903
2019,11,Garrett,301,Grantsville Elementary,Kindergarten,30,20190903
2019,11,Garrett,301,Grantsville Elementary,Grade 1,31,20190903
